UF;NOME DA REGIAO DE SAUDE;COD. DA REGIAO DE SAUDE;NOME DO MUNICIPIO;COD. IBGE DO MUNICIPIO
RN;2ª REGIAO DE SAUDE - MOSSORO;24002;MOSSORO;240800
RN;2ª REGIAO DE SAUDE - MOSSORO;24002;SERRA DO MEL;241335
RN;2ª REGIAO DE SAUDE - MOSSORO;24002;TIBAU;241105
RN;2ª REGIAO DE SAUDE - MOSSORO;24002;UPANEMA;241460
RN;3ª REGIAO DE SAUDE - JOAO CAMARA;24003;AFONSO BEZERRA;240030
RN;3ª REGIAO DE SAUDE - JOAO CAMARA;24003;BENTO FERNANDES;240160
RN;3ª REGIAO DE SAUDE - JOAO CAMARA;24003;CAICARA DO NORTE;240185
RN;3ª REGIAO DE SAUDE - JOAO CAMARA;24003;CAICARA DO RIO DO VENTO;240190
RN;3ª REGIAO DE SAUDE - JOAO CAMARA;24003;CEARA-MIRIM;240260
RN;3ª REGIAO DE SAUDE - JOAO CAMARA;24003;GALINHOS;240410
RN;3ª REGIAO DE SAUDE - JOAO CAMARA;24003;GUAMARE;240450
RN;3ª REGIAO DE SAUDE - JOAO CAMARA;24003;IELMO MARINHO;240460
RN;3ª REGIAO DE SAUDE - JOAO CAMARA;24003;JANDAIRA;240510
RN;3ª REGIAO DE SAUDE - JOAO CAMARA;24003;JARDIM DE ANGICOS;240550
RN;3ª REGIAO DE SAUDE - JOAO CAMARA;24003;JOAO CAMARA;240580
RN;3ª REGIAO DE SAUDE - JOAO CAMARA;24003;LAJES;240670
RN;3ª REGIAO DE SAUDE - JOAO CAMARA;24003;MACAU;240720
RN;3ª REGIAO DE SAUDE - JOAO CAMARA;24003;MAXARANGUAPE;240750
RN;3ª REGIAO DE SAUDE - JOAO CAMARA;24003;PARAZINHO;240880
RN;3ª REGIAO DE SAUDE - JOAO CAMARA;24003;PEDRA GRANDE;240950
RN;3ª REGIAO DE SAUDE - JOAO CAMARA;24003;PEDRA PRETA;240960
RN;3ª REGIAO DE SAUDE - JOAO CAMARA;24003;PEDRO AVELINO;240970
RN;3ª REGIAO DE SAUDE - JOAO CAMARA;24003;POCO BRANCO;241010
RN;3ª REGIAO DE SAUDE - JOAO CAMARA;24003;PUREZA;241040
RN;3ª REGIAO DE SAUDE - JOAO CAMARA;24003;RIACHUELO;241090
RN;3ª REGIAO DE SAUDE - JOAO CAMARA;24003;RIO DO FOGO;240895
RN;3ª REGIAO DE SAUDE - JOAO CAMARA;24003;SAO BENTO DO NORTE;241160
RN;3ª REGIAO DE SAUDE - JOAO CAMARA;24003;SAO MIGUEL DO GOSTOSO;241255
RN;3ª REGIAO DE SAUDE - JOAO CAMARA;24003;TAIPU;241390
RN;3ª REGIAO DE SAUDE - JOAO CAMARA;24003;TOUROS;241440
RN;4ª REGIAO DE SAUDE - CAICO;24004;ACARI;240010
RN;4ª REGIAO DE SAUDE - CAICO;24004;BODO;240165
RN;4ª REGIAO DE SAUDE - CAICO;24004;CAICO;240200
RN;4ª REGIAO DE SAUDE - CAICO;24004;CARNAUBA DOS DANTAS;240240
RN;4ª REGIAO DE SAUDE - CAICO;24004;CERRO CORA;240270
RN;4ª REGIAO DE SAUDE - CAICO;24004;CRUZETA;240300
RN;4ª REGIAO DE SAUDE - CAICO;24004;CURRAIS NOVOS;240310
RN;4ª REGIAO DE SAUDE - CAICO;24004;EQUADOR;240340
RN;4ª REGIAO DE SAUDE - CAICO;24004;FLORANIA;240380
RN;4ª REGIAO DE SAUDE - CAICO;24004;IPUEIRA;240480
RN;4ª REGIAO DE SAUDE - CAICO;24004;JARDIM DE PIRANHAS;240560
RN;4ª REGIAO DE SAUDE - CAICO;24004;JARDIM DO SERIDO;240570
RN;4ª REGIAO DE SAUDE - CAICO;24004;JUCURUTU;240610
RN;4ª REGIAO DE SAUDE - CAICO;24004;LAGOA NOVA;240650
RN;4ª REGIAO DE SAUDE - CAICO;24004;OURO BRANCO;240850
RN;4ª REGIAO DE SAUDE - CAICO;24004;PARELHAS;240890
RN;4ª REGIAO DE SAUDE - CAICO;24004;SANTANA DO MATOS;241140
RN;4ª REGIAO DE SAUDE - CAICO;24004;SANTANA DO SERIDO;241142
RN;4ª REGIAO DE SAUDE - CAICO;24004;SAO FERNANDO;241180
RN;4ª REGIAO DE SAUDE - CAICO;24004;SAO JOAO DO SABUGI;241210
RN;4ª REGIAO DE SAUDE - CAICO;24004;SAO JOSE DO SERIDO;241240
RN;4ª REGIAO DE SAUDE - CAICO;24004;SAO VICENTE;241300
RN;4ª REGIAO DE SAUDE - CAICO;24004;SERRA NEGRA DO NORTE;241340
RN;4ª REGIAO DE SAUDE - CAICO;24004;TENENTE LAURENTINO CRUZ;241415
RN;4ª REGIAO DE SAUDE - CAICO;24004;TIMBAUBA DOS BATISTAS;241430
RN;5ª REGIAO DE SAUDE - SANTA CRUZ;24005;BARCELONA;240150
RN;5ª REGIAO DE SAUDE - SANTA CRUZ;24005;BOM JESUS;240170
RN;5ª REGIAO DE SAUDE - SANTA CRUZ;24005;CAMPO REDONDO;240210
RN;5ª REGIAO DE SAUDE - SANTA CRUZ;24005;CORONEL EZEQUIEL;240280
RN;5ª REGIAO DE SAUDE - SANTA CRUZ;24005;JACANA;240500
RN;5ª REGIAO DE SAUDE - SANTA CRUZ;24005;JANUARIO CICCO;240530
RN;5ª REGIAO DE SAUDE - SANTA CRUZ;24005;JAPI;240540
RN;5ª REGIAO DE SAUDE - SANTA CRUZ;24005;LAGOA DE VELHOS;240640
RN;5ª REGIAO DE SAUDE - SANTA CRUZ;24005;LAJES PINTADAS;240680
RN;5ª REGIAO DE SAUDE - SANTA CRUZ;24005;RUY BARBOSA;241110
RN;5ª REGIAO DE SAUDE - SANTA CRUZ;24005;SANTA CRUZ;241120
RN;5ª REGIAO DE SAUDE - SANTA CRUZ;24005;SANTA MARIA;240933
RN;5ª REGIAO DE SAUDE - SANTA CRUZ;24005;SAO BENTO DO TRAIRI;241170
RN;5ª REGIAO DE SAUDE - SANTA CRUZ;24005;SAO JOSE DO CAMPESTRE;241230
RN;5ª REGIAO DE SAUDE - SANTA CRUZ;24005;SAO PAULO DO POTENGI;241260
RN;5ª REGIAO DE SAUDE - SANTA CRUZ;24005;SAO PEDRO;241270
RN;5ª REGIAO DE SAUDE - SANTA CRUZ;24005;SAO TOME;241290
RN;5ª REGIAO DE SAUDE - SANTA CRUZ;24005;SENADOR ELOI DE SOUZA;241310
RN;5ª REGIAO DE SAUDE - SANTA CRUZ;24005;SERRA CAIADA;241030
RN;5ª REGIAO DE SAUDE - SANTA CRUZ;24005;SITIO NOVO;241370
RN;5ª REGIAO DE SAUDE - SANTA CRUZ;24005;TANGARA;241400
RN;6ª REGIAO DE SAUDE - PAU DOS FERROS;24006;AGUA NOVA;240040
RN;6ª REGIAO DE SAUDE - PAU DOS FERROS;24006;ALEXANDRIA;240050
RN;6ª REGIAO DE SAUDE - PAU DOS FERROS;24006;ALMINO AFONSO;240060
RN;6ª REGIAO DE SAUDE - PAU DOS FERROS;24006;ANTONIO MARTINS;240090
RN;6ª REGIAO DE SAUDE - PAU DOS FERROS;24006;CORONEL JOAO PESSOA;240290
RN;6ª REGIAO DE SAUDE - PAU DOS FERROS;24006;DOUTOR SEVERIANO;240320
RN;6ª REGIAO DE SAUDE - PAU DOS FERROS;24006;ENCANTO;240330
RN;6ª REGIAO DE SAUDE - PAU DOS FERROS;24006;FRANCISCO DANTAS;240390
RN;6ª REGIAO DE SAUDE - PAU DOS FERROS;24006;FRUTUOSO GOMES;240400
RN;6ª REGIAO DE SAUDE - PAU DOS FERROS;24006;ITAU;240490
RN;6ª REGIAO DE SAUDE - PAU DOS FERROS;24006;JOAO DIAS;240590
RN;6ª REGIAO DE SAUDE - PAU DOS FERROS;24006;JOSE DA PENHA;240600
RN;6ª REGIAO DE SAUDE - PAU DOS FERROS;24006;LUCRECIA;240690
RN;6ª REGIAO DE SAUDE - PAU DOS FERROS;24006;LUIS GOMES;240700
RN;6ª REGIAO DE SAUDE - PAU DOS FERROS;24006;MAJOR SALES;240725
RN;6ª REGIAO DE SAUDE - PAU DOS FERROS;24006;MARCELINO VIEIRA;240730
RN;6ª REGIAO DE SAUDE - PAU DOS FERROS;24006;MARTINS;240740
RN;6ª REGIAO DE SAUDE - PAU DOS FERROS;24006;OLHO-D'AGUA DO BORGES;240840
RN;6ª REGIAO DE SAUDE - PAU DOS FERROS;24006;PARANA;240860
RN;6ª REGIAO DE SAUDE - PAU DOS FERROS;24006;PATU;240930
RN;6ª REGIAO DE SAUDE - PAU DOS FERROS;24006;PAU DOS FERROS;240940
RN;6ª REGIAO DE SAUDE - PAU DOS FERROS;24006;PILOES;241000
RN;6ª REGIAO DE SAUDE - PAU DOS FERROS;24006;PORTALEGRE;241020
RN;6ª REGIAO DE SAUDE - PAU DOS FERROS;24006;RAFAEL FERNANDES;241050
RN;6ª REGIAO DE SAUDE - PAU DOS FERROS;24006;RAFAEL GODEIRO;241060
RN;6ª REGIAO DE SAUDE - PAU DOS FERROS;24006;RIACHO DA CRUZ;241070
RN;6ª REGIAO DE SAUDE - PAU DOS FERROS;24006;RIACHO DE SANTANA;241080
RN;6ª REGIAO DE SAUDE - PAU DOS FERROS;24006;RODOLFO FERNANDES;241100
RN;6ª REGIAO DE SAUDE - PAU DOS FERROS;24006;SAO FRANCISCO DO OESTE;241190
RN;6ª REGIAO DE SAUDE - PAU DOS FERROS;24006;SAO MIGUEL;241250
RN;6ª REGIAO DE SAUDE - PAU DOS FERROS;24006;SERRINHA DOS PINTOS;241355
RN;6ª REGIAO DE SAUDE - PAU DOS FERROS;24006;SEVERIANO MELO;241360
RN;6ª REGIAO DE SAUDE - PAU DOS FERROS;24006;TABOLEIRO GRANDE;241380
RN;6ª REGIAO DE SAUDE - PAU DOS FERROS;24006;TENENTE ANANIAS;241410
RN;6ª REGIAO DE SAUDE - PAU DOS FERROS;24006;UMARIZAL;241450
RN;6ª REGIAO DE SAUDE - PAU DOS FERROS;24006;VENHA-VER;241475
RN;6ª REGIAO DE SAUDE - PAU DOS FERROS;24006;VICOSA;241490
RN;7ª REGIAO DE SAUDE - METROPOLITANA;24007;EXTREMOZ;240360
RN;7ª REGIAO DE SAUDE - METROPOLITANA;24007;MACAIBA;240710
RN;7ª REGIAO DE SAUDE - METROPOLITANA;24007;NATAL;240810
RN;7ª REGIAO DE SAUDE - METROPOLITANA;24007;PARNAMIRIM;240325
RN;7ª REGIAO DE SAUDE - METROPOLITANA;24007;SAO GONCALO DO AMARANTE;241200
RN;8ª REGIAO DE SAUDE - ACU;24008;ACU;240020
RN;8ª REGIAO DE SAUDE - ACU;24008;ALTO DO RODRIGUES;240070
RN;8ª REGIAO DE SAUDE - ACU;24008;ANGICOS;240080
RN;8ª REGIAO DE SAUDE - ACU;24008;CARNAUBAIS;240250
RN;8ª REGIAO DE SAUDE - ACU;24008;FERNANDO PEDROZA;240375
RN;8ª REGIAO DE SAUDE - ACU;24008;IPANGUACU;240470
RN;8ª REGIAO DE SAUDE - ACU;24008;ITAJA;240485
RN;8ª REGIAO DE SAUDE - ACU;24008;PARAU;240870
RN;8ª REGIAO DE SAUDE - ACU;24008;PENDENCIAS;240990
RN;8ª REGIAO DE SAUDE - ACU;24008;PORTO DO MANGUE;241025
RN;8ª REGIAO DE SAUDE - ACU;24008;SAO RAFAEL;241280
RN;8ª REGIAO DE SAUDE - ACU;24008;TRIUNFO POTIGUAR;241445
RO;VALE DO JAMARI;11001;ALTO PARAISO;110040
RO;VALE DO JAMARI;11001;ARIQUEMES;110002
RO;VALE DO JAMARI;11001;BURITIS;110045
RO;VALE DO JAMARI;11001;CACAULANDIA;110060
RO;VALE DO JAMARI;11001;CAMPO NOVO DE RONDONIA;110070
RO;VALE DO JAMARI;11001;CUJUBIM;110094
RO;VALE DO JAMARI;11001;MACHADINHO D'OESTE;110013
RO;VALE DO JAMARI;11001;MONTE NEGRO;110140
RO;VALE DO JAMARI;11001;RIO CRESPO;110026
RO;CAFE;11002;CACOAL;110004
RO;CAFE;11002;ESPIGAO D'OESTE;110009
RO;CAFE;11002;MINISTRO ANDREAZZA;110120
RO;CAFE;11002;PIMENTA BUENO;110018
RO;CAFE;11002;PRIMAVERA DE RONDONIA;110147
RO;CAFE;11002;SAO FELIPE D'OESTE;110148
RO;CENTRAL;11003;ALVORADA D'OESTE;110034
RO;CENTRAL;11003;GOVERNADOR JORGE TEIXEIRA;110100
RO;CENTRAL;11003;JARU;110011
RO;CENTRAL;11003;JI-PARANA;110012
RO;CENTRAL;11003;MIRANTE DA SERRA;110130
RO;CENTRAL;11003;NOVA UNIAO;110143
RO;CENTRAL;11003;OURO PRETO DO OESTE;110015
RO;CENTRAL;11003;PRESIDENTE MEDICI;110025
RO;CENTRAL;11003;SAO MIGUEL DO GUAPORE;110032
RO;CENTRAL;11003;TEIXEIROPOLIS;110155
RO;CENTRAL;11003;THEOBROMA;110160
RO;CENTRAL;11003;URUPA;110170
RO;CENTRAL;11003;VALE DO ANARI;110175
RO;CENTRAL;11003;VALE DO PARAISO;110180
RO;MADEIRA-MAMORE;11004;CANDEIAS DO JAMARI;110080
RO;MADEIRA-MAMORE;11004;GUAJARA-MIRIM;110010
RO;MADEIRA-MAMORE;11004;ITAPUA DO OESTE;110110
RO;MADEIRA-MAMORE;11004;NOVA MAMORE;110033
RO;MADEIRA-MAMORE;11004;PORTO VELHO;110020
RO;ZONA DA MATA;11005;ALTA FLORESTA D'OESTE;110001
RO;ZONA DA MATA;11005;ALTO ALEGRE DOS PARECIS;110037
RO;ZONA DA MATA;11005;CASTANHEIRAS;110090
RO;ZONA DA MATA;11005;NOVA BRASILANDIA D'OESTE;110014
RO;ZONA DA MATA;11005;NOVO HORIZONTE DO OESTE;110050
RO;ZONA DA MATA;11005;PARECIS;110145
RO;ZONA DA MATA;11005;ROLIM DE MOURA;110028
RO;ZONA DA MATA;11005;SANTA LUZIA D'OESTE;110029
RO;CONE SUL;11006;CABIXI;110003
RO;CONE SUL;11006;CEREJEIRAS;110005
RO;CONE SUL;11006;CHUPINGUAIA;110092
RO;CONE SUL;11006;COLORADO DO OESTE;110006
RO;CONE SUL;11006;CORUMBIARA;110007
RO;CONE SUL;11006;PIMENTEIRAS DO OESTE;110146
RO;CONE SUL;11006;VILHENA;110030
RO;VALE DO GUAPORE;11007;COSTA MARQUES;110008
RO;VALE DO GUAPORE;11007;SAO FRANCISCO DO GUAPORE;110149
RO;VALE DO GUAPORE;11007;SERINGUEIRAS;110150
RR;CENTRO NORTE;14001;ALTO ALEGRE;140005
RR;CENTRO NORTE;14001;AMAJARI;140002
RR;CENTRO NORTE;14001;BOA VISTA;140010
RR;CENTRO NORTE;14001;BONFIM;140015
RR;CENTRO NORTE;14001;CANTA;140017
RR;CENTRO NORTE;14001;MUCAJAI;140030
RR;CENTRO NORTE;14001;NORMANDIA;140040
RR;CENTRO NORTE;14001;PACARAIMA;140045
RR;CENTRO NORTE;14001;UIRAMUTA;140070
